quotation,cusref,cusname,season,machine,complexity,gauge,qty quo,std_min,cost_min,knit_min,mup_min,tech_min,fin_min,quo_weight,gar_weight,wet_process,wet_process_cost,variable_cost ,yarn_cost,total_cost,sales_price,perc_ros,profit_pce,contrib_pce,contrib_min,profit
200174504,FA20KCA68-403,Kenneth Cole Awear (KCA) Gents,AW20N,Automatic,M,12,40,85,2,64,37,6,5,413,301,Merino Wash,28,455,373,487,753,7,49,298,3,Y
200105601,TMW 22,The Men's Wearhouse  Inc. Gents,AW20N,Automatic,M,7,"2,845",85,2,103,44,16,5,506,460,Vintage Dye,120,556,324,593,888,2,17,332,2,Y
200105602,TMW 22,The Men's Wearhouse  Inc. Gents,AW20N,Automatic,M,7,155,85,2,115,44,16,5,594,460,Vintage Dye,120,626,378,666,970,1,6,344,2,Y
200105603,TMW 22,The Men's Wearhouse  Inc. Gents,AW20N,Automatic,M,7,770,85,2,103,44,16,5,506,460,Vintage Dye,120,556,324,593,888,2,17,332,2,Y
200105604,TMW 22,The Men's Wearhouse  Inc. Gents,AW20N,Automatic,M,7,30,85,2,115,44,16,5,594,460,Vintage Dye,120,628,379,668,970,0,4,342,2,Y
200075003,COTTON & M,Dunnes Stores Gents,SS20N,Hand Flat,S,10,"11,502",90,1,56,23,3,5,418,380,Normal Wash Soft,10,118,75,133,271,13,36,153,2,Y
200075004,COTTON & M,Dunnes Stores Gents,SS20N,Hand Flat,S,10,"10,529",90,1,57,23,3,5,419,381,Normal Wash Soft,10,141,97,157,290,10,30,148,2,Y
200057001,T10.299,Woolworths (Pty) Ltd Dress Ladies,AW20S,Automatic,M,12,"15,500",85,2,57,36,0,10,409,356,Normal Wash Supersoft,28,167,109,167,323,-11,-34,156,2,N
200147902,V-NECK MERINO,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"5,777",85,2,52,32,0,5,388,280,Merino Anticockle,35,435,370,460,604,5,27,169,2,Y
200147903,V-NECK MERINO,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"6,640",85,2,44,39,0,5,319,290,Merino Wash,28,369,312,391,525,-8,-40,156,2,N
200162002,VEST MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"1,751",85,2,41,43,0,3,262,186,Merino Anticockle,35,307,253,328,495,7,35,188,2,Y
200161902,QUARTER ZIP MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"2,321",85,2,52,37,12,5,401,292,Merino Anticockle,35,492,382,521,700,6,43,208,2,Y
190226502,LADIES CLASSIC CREW NECK,The House Of Bruar Ladies,AW20N,Hand Flat,S,7,"3,840",93,2,43,27,0,5,258,260,Normal Wash Soft,28,292,241,320,539,22,120,247,3,Y
190226602,LADIES CLASSIC V NECK,The House Of Bruar Ladies,AW20N,Hand Flat,S,7,"1,590",93,2,58,27,0,5,255,255,Normal Wash Soft,28,289,238,318,552,11,61,264,3,Y
190226702,LADIES CLASSIC ROLL NECK,The House Of Bruar Ladies,AW20N,Hand Flat,S,7,"1,290",93,3,43,31,0,5,300,300,Normal Wash Soft,28,331,277,360,545,-10,-54,213,3,N
190226802,LDS CLASSIC CRW NCK CARDI,The House Of Bruar Ladies,AW20N,Hand Flat,S,7,"1,615",93,2,44,23,10,5,300,300,Normal Wash Soft,28,400,279,436,690,15,104,291,4,Y
190227002,LDS CBLE BOYFRIEND CARDI,The House Of Bruar Ladies,AW20N,Automatic,S,7,505,85,5,62,43,6,5,360,350,Normal Wash Soft,28,450,341,498,907,-15,-136,458,4,N
190227302,LADIES T ZIP,The House Of Bruar Ladies,AW20N,Hand Flat,S,7,180,93,3,47,31,8,5,255,260,Normal Wash Soft,28,317,243,354,697,10,73,380,4,Y
190226902,LDS CTRY V NCK SLIPOVER,The House Of Bruar Ladies,AW20N,Hand Flat,S,7,250,93,3,42,26,0,3,149,150,Normal Wash Soft,28,185,143,209,454,7,30,269,4,Y
190227202,LADIES BOYFRIEND CARDIGAN,The House Of Bruar Ladies,AW20N,Hand Flat,S,7,385,93,3,65,42,6,5,375,370,Normal Wash Soft,28,475,349,523,906,4,33,431,4,Y
200223005,OPOJO,Devred SAS Gents,AW20N,Automatic,S,12,"26,950",85,2,90,31,13,5,346,318,Normal Wash Soft,28,231,145,231,425,-11,-47,194,1,N
200235301,WHITESTRIPULH,Bonobo Gents,AW20N,Hand Flat,S,7,"1,100",95,3,71,28,6,5,645,0,Normal Wash Soft,28,168,103,168,630,15,92,462,4,Y
210046302,HKN 60248043,Trenery Gents,AW21S,Automatic,M,12,840,85,2,57,37,4,3,302,285,Merino Antipilling,50,422,355,422,596,-5,-29,174,2,N
200028601,E20 026- npflou,Devred SAS Gents,SS20N,Automatic,S,12,"3,001",89,2,45,39,0,5,315,285,Normal Wash Soft,10,97,64,97,284,12,33,187,2,Y
200030101,E20 037-npmarin,Devred SAS Gents,SS20N,Automatic,S,12,"1,700",89,2,66,33,0,5,385,375,Normal Wash Soft,10,118,83,118,371,3,11,254,2,Y
200100501,EDT.001,Superbalist Edit Ladies,AW20S,Hand Flat,S,12,610,93,3,58,37,0,5,223,210,Piece Dye Acrylic,70,102,56,125,367,-20,-73,265,3,N
200135701,T712.004,Woolworths (Pty) Ltd Edition Knitwear Ladies,AW20S,Automatic,M,5,"2,500",85,3,45,34,0,5,420,365,Normal Wash Soft,28,166,108,166,317,-35,-112,151,2,N
200139317,HS-UVCOL (VEE),Stockomani - Gents,AW20N,Hand Flat,S,7,"3,060",90,2,46,28,1,6,325,321,Normal Wash Supersoft,17,271,214,271,437,9,39,166,2,Y
200140015,HS-UZIP (HCN Zip),Stockomani - Gents,AW20N,Hand Flat,S,7,"3,060",90,2,50,33,8,6,380,,Normal Wash Supersoft,17,326,247,326,569,16,92,243,2,Y
180062604,HS-CAMNEW (HCN Buttons,Stockomani - Gents,AW20N,Hand Flat,S,7,"2,550",90,2,51,33,7,6,390,,Normal Wash Std,15,325,260,325,567,9,51,242,2,Y
200077924,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,S,10,"4,812",89,2,48,31,0,5,450,409,Normal Wash Supersoft,17,222,168,222,448,16,72,226,3,Y
200077925,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,S,10,"3,605",89,2,63,48,3,7,605,550,Normal Wash Supersoft,17,276,214,276,624,20,127,348,3,Y
200077926,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,S,12,"3,096",89,2,81,33,5,5,319,290,Normal Wash Supersoft,17,169,114,169,472,16,76,302,2,Y
200077927,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,S,10,"5,444",89,2,83,35,0,5,387,352,Normal Wash Supersoft,17,193,135,193,480,13,62,287,2,Y
200077928,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,S,10,"1,447",89,4,154,33,3,7,633,575,Normal Wash Supersoft,17,297,237,297,775,-34,-267,478,2,N
200077929,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,S,12,"4,531",85,2,66,62,3,7,264,240,Normal Wash Supersoft,17,218,90,218,492,5,25,274,2,Y
200077930,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,M,10,"2,976",89,2,55,39,3,8,556,505,Normal Wash Supersoft,17,287,192,287,566,5,28,278,3,Y
200077931,BETTY & CO,Betty Barclay Gents,SS20N,Automatic,S,10,"4,495",89,2,44,39,2,5,482,438,Normal Wash Supersoft,17,220,165,220,424,9,39,203,2,Y
200224813,DOLMAN -Tag on Next Ldies,Marketing Trip Ladies - South-1,AW21N,Automatic,M,12,68,85,5,57,47,0,5,265,242,Cashmere Wash,40,"1,194","1,134","1,207","1,902",7,139,708,6,Y
200229706,CREW NECK - Tag on Next Ldies,Marketing Trip Ladies - South-1,AW20N,Automatic,S,12,44,85,5,53,40,0,5,230,212,Cashmere Wash,40,"1,064","1,007","1,077","1,697",8,130,633,6,Y
210056101,CASSY C DESTROY,Zadig & Voltaire Ladies,SS21N,Automatic,C,5,513,83,4,66,44,33,5,320,340,Cashmere Wash,40,"1,740","1,608","1,740","2,861",17,481,"1,121",8,Y
210056201,CASSY C STAR PATCH,Zadig & Voltaire Ladies,SS21N,Automatic,C,12,"1,739",83,2,80,99,46,5,273,290,Cashmere Wash,40,"1,532","1,352","1,532","2,307",11,259,775,3,Y
210026801,CLASH C,Zadig & Voltaire Gents,SS21N,Automatic,C,12,374,83,4,67,83,36,5,364,348,Cashmere Wash,40,"1,977","1,830","1,977","2,969",10,284,993,5,Y
210020801,HEWITT WM SMOO,Zadig & Voltaire Gents,SS21N,Automatic,C,12,440,83,4,99,73,9,5,407,380,Merino Antipilling,50,712,608,712,"2,189",35,774,"1,477",8,Y
210029601,KENNEDY C ARROW INT,Zadig & Voltaire Gents,SS21N,Automatic,C,5,"2,380",83,3,50,31,8,5,297,290,Cashmere Wash,40,"1,597","1,500","1,597","2,449",22,538,852,9,Y
210028501,LUNDY CO SMOO,Zadig & Voltaire Gents,SS21N,Automatic,C,14,989,83,4,104,67,11,5,336,320,Normal Wash Soft + Antipill,50,243,165,243,"1,221",22,273,978,5,Y
210020701,JIM C PATCH,Zadig & Voltaire Ladies,SS21N,Automatic,C,12,"1,106",83,5,46,42,18,5,232,225,Cashmere Wash,40,"1,309","1,145","1,309","2,111",14,286,802,7,Y
200121701,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,3.5,"24,000",85,2,45,30,1,5,600,560,Normal Wash Soft,28,38,3,38,200,4,8,162,2,Y
200121702,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,3.5,"24,000",85,2,45,30,1,5,600,560,Normal Wash Soft,28,286,251,286,200,-113,-227,-86,-1,N
200121901,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,5,"24,000",85,2,48,30,1,5,410,380,Normal Wash Supersoft,28,33,3,33,200,4,7,167,2,Y
200121902,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,5,"24,000",85,2,48,30,1,5,410,380,Normal Wash Supersoft,28,205,172,205,200,-76,-152,-5,0,N
200119802,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,12,"24,000",85,2,65,30,1,5,260,230,Normal Wash Soft,28,140,110,140,200,-58,-116,60,1,N
200121201,MARLBORO BRAND 1,Lemaka Marlboro Gents,AW20N,Automatic,S,10,"24,000",85,2,58,30,1,5,300,270,Normal Wash Soft,28,30,3,30,200,-4,-9,170,2,N
200121202,MARLBORO BRAND 1,Lemaka Marlboro Gents,AW20N,Automatic,S,10,"24,000",85,2,58,30,1,5,300,270,Normal Wash Soft,28,157,127,157,200,-60,-121,43,0,N
200106601,MKC756 & L,Glenmuir Gents,SS20N,Automatic,S,10,"1,300",89,4,68,38,11,5,535,487,Normal Wash Supersoft,17,335,257,335,657,-22,-144,322,3,N
200106602,MKC756 & L,Glenmuir Gents,SS20N,Hand Flat,S,10,"1,600",90,2,66,37,11,5,496,451,Normal Wash Supersoft,17,314,239,314,586,5,28,272,2,Y
200106603,MKC756 & L,Glenmuir Gents,SS20N,Automatic,S,10,"1,400",89,4,38,39,11,5,511,465,Normal Wash Supersoft,17,322,246,322,623,-9,-54,300,3,N
200147904,V-NECK MERINO,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,360,85,2,52,39,0,5,391,380,Merino Wash,28,448,385,473,605,-9,-57,157,2,N
200163903,MOCK NECK MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"4,160",85,2,44,38,0,5,329,305,Merino Wash,28,382,325,407,591,3,17,209,2,Y
200163904,MOCK NECK MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,240,85,2,57,39,0,5,422,410,Merino Wash,28,485,419,513,672,-6,-37,187,2,N
200183601,OPSHEEP,Devred SAS Gents,AW20N,Automatic,S,7,"9,900",85,2,44,24,3,5,270,248,Heavy Garment Wash,40,257,200,257,418,4,16,161,2,Y
200183801,OPLAMB,Devred SAS Gents,AW20N,Automatic,S,7,"11,400",85,2,44,21,4,5,270,250,Heavy Garment Wash,40,257,200,257,418,5,20,161,2,Y
200214501,PUL 17 + 18 + 19 +21 +22,Mr Blue Gents,AW20N,Hand Flat,M,12,"5,400",90,2,82,35,16,5,302,285,Heavy Garment Wash,14,217,128,244,517,15,75,299,2,Y
200214701,PUL 20,Mr Blue Gents,AW20N,Hand Flat,M,12,"1,000",90,2,82,48,20,5,302,285,Heavy Garment Wash,14,199,129,226,510,12,60,311,2,Y
200214601,PUL 30,Mr Blue Gents,AW20N,Automatic,M,12,800,89,4,72,34,4,5,312,294,Heavy Garment Wash,14,178,136,201,432,-42,-181,254,2,N
200214401,PUL 4,Mr Blue Gents,AW20N,Hand Flat,M,12,"1,600",90,2,73,23,23,5,289,273,Heavy Garment Wash,14,242,123,270,524,16,82,281,2,Y
200214801,PUL 36 + 38,Mr Blue Gents,AW20N,Hand Flat,M,12,"2,200",90,2,75,33,5,5,275,260,Machine Wash Supersoft,57,232,172,257,460,8,38,228,2,Y
200215001,PUL 40,Mr Blue Gents,AW20N,Hand Flat,M,7,600,90,3,54,28,4,5,346,326,Normal Wash Std,10,293,240,318,475,-22,-103,182,2,N
200215101,PUL 43,Mr Blue Gents,AW20N,Hand Flat,M,12,"1,000",90,2,83,36,34,5,330,311,Machine Wash Supersoft,57,425,194,466,777,4,29,352,2,Y
200215201,PUL 60,Mr Blue Gents,AW20N,Automatic,M,7,"1,600",89,2,70,40,25,5,396,373,Normal Wash Std,10,376,279,414,724,16,118,348,2,Y
200215202,PUL 64,Mr Blue Gents,AW20N,Automatic,M,7,"1,400",89,2,70,36,17,5,396,373,Normal Wash Std,10,333,265,369,682,20,137,349,3,Y
200215301,PUL 69,Mr Blue Gents,AW20N,Hand Flat,M,7,"1,400",90,2,62,40,25,5,373,352,Normal Wash Std,10,345,250,381,675,17,116,330,3,Y
200215401,PUL 48,Mr Blue Gents,AW20N,Hand Flat,M,12,"1,200",90,2,75,32,4,5,276,260,Machine Wash Supersoft,57,229,173,252,450,7,31,221,2,Y
200215501,04213041+ 52,Mr Blue Gents,AW20N,Hand Flat,M,7,"2,400",90,1,54,28,4,5,353,333,Normal Wash Std,10,281,234,306,471,13,61,190,2,Y
200215502,pul 49 + 58 + 59,Mr Blue Gents,AW20N,Hand Flat,M,7,"2,400",90,1,55,31,11,5,353,333,Normal Wash Std,10,317,234,344,524,12,63,207,2,Y
200215601,PUL 37,Mr Blue Gents,AW20N,Hand Flat,M,7,800,90,3,58,31,4,5,401,378,Normal Wash Std,10,195,152,219,460,-9,-41,266,3,N
200215801,PUL 51,Mr Blue Gents,AW20N,Hand Flat,M,12,"1,000",90,2,75,32,4,5,309,291,Machine Wash Supersoft,57,170,116,192,418,14,59,249,2,Y
200215402,PUL 55,Mr Blue Gents,AW20N,Hand Flat,M,12,"1,000",90,2,75,32,6,5,276,260,Machine Wash Supersoft,57,234,173,258,460,8,35,227,2,Y
200215403,PUL 53,Mr Blue Gents,AW20N,Hand Flat,M,12,"1,200",90,2,75,34,11,5,276,260,Machine Wash Supersoft,57,260,163,286,499,7,37,239,2,Y
200215701,PUL 47,Mr Blue Gents,AW20N,Hand Flat,M,7,"1,200",90,1,54,28,4,5,395,373,Normal Wash Std,10,193,151,216,436,26,114,243,3,Y
200234205,BC S202,Betty Barclay Gents,AW20N,Automatic,S,10,"1,373",89,4,46,36,2,6,418,380,Normal Wash Supersoft,17,240,157,240,492,-18,-88,251,3,N
200196401,HG-URIAS,Stockomani - Gents,AW20N,Automatic,S,12,"4,001",89,2,47,31,4,6,259,250,Normal Wash Std,10,350,300,350,557,10,55,207,2,Y
190250002,HG-UFFI,Stockomani - Gents,AW20N,Hand Flat,S,12,"6,310",90,2,61,33,11,7,293,285,Normal Wash Soft,10,277,175,277,503,11,53,226,2,Y
200161903,QUARTER ZIP MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"4,140",85,2,51,42,7,5,352,326,Merino Wash,28,453,350,479,623,-10,-65,170,2,N
200161904,QUARTER ZIP MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,260,85,2,57,42,7,5,433,420,Merino Wash,28,543,434,572,703,-13,-88,161,1,N
200163503,TURTLENECK MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"1,345",85,5,46,38,0,5,326,302,Merino Wash,28,381,322,406,595,-42,-252,214,2,N
200163504,TURTLENECK MAREEBA,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,55,85,5,55,38,0,5,398,386,Merino Wash,28,460,395,488,675,-44,-299,215,2,N
200162502,F20TRVSW-06,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,294,85,2,67,65,6,5,488,358,Merino Wash,28,581,493,618,892,6,53,311,2,Y
200037004,T51.534 VN,Woolworths Classic Collection Knitwear Gents,AW20S,Automatic,S,12,"90,500",85,2,45,28,0,5,267,241,Normal Wash Soft,28,100,59,100,252,11,29,153,2,Y
190069522,HOLMES,Cape Union Mart Old Khaki Gents,AW20S,Automatic,S,12,"15,001",89,2,53,36,6,5,280,,Normal Wash Supersoft,28,118,74,131,378,23,88,260,3,Y
200119801,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,12,"24,000",85,2,65,30,1,5,260,230,Normal Wash Soft,28,28,3,28,200,-10,-21,172,2,N
200124801,STOCK LEMAKA,Lemaka Marlboro Gents,AW20N,Automatic,S,7,"30,000",85,2,47,26,1,5,330,310,Normal Wash Soft,28,176,145,176,208,-45,-94,31,0,N
200124901,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,7,"30,000",85,2,47,26,1,5,330,310,Normal Wash Soft,28,176,145,176,208,-45,-94,31,0,N
200120102,MARLBORO BRAND,Lemaka Marlboro Gents,AW20N,Automatic,S,7,486,85,1,47,27,1,5,320,309,Normal Wash Soft,28,162,135,162,200,-29,-58,38,0,N
200103119,Crew  NECK,Woolworths Classic Collection Knitwear Gents,AW20S,Automatic,S,12,"10,000",85,2,51,29,0,5,290,0,Merino Anticockle,35,190,141,190,372,6,21,182,2,Y
200063901,T681.034,Woolworths (Pty) Ltd Premium Ladies,AW20S,Automatic,M,12,"11,800",85,2,67,59,0,10,483,420,Normal Wash Soft,28,195,135,195,358,-30,-108,162,1,N
200034905,T20.753,Woolworths (Pty) Ltd Mainstream Ladies,AW20S,Hand Flat,M,12,"7,000",93,2,85,37,0,5,217,185,Normal Wash Soft,28,108,58,108,256,-18,-47,148,1,N
190228615,PULLOVERS,Betty Barclay Gents,AW19N,Automatic,S,10,"7,443",89,2,41,33,0,7,386,348,Normal Wash Supersoft,17,177,108,177,469,31,145,292,4,Y
200027201,ROSANY,Zadig & Voltaire Ladies,SS20N,Automatic,C,5,700,85,4,95,48,17,13,505,505,Cashmere Wash,40,"2,824","2,703","2,824","4,132",15,621,"1,309",8,Y
200048401,SOURCA C,Zadig & Voltaire Ladies,SS20N,Automatic,C,5,"3,596",85,2,34,35,4,5,232,232,Cashmere Wash,40,"1,296","1,215","1,296","1,656",10,169,360,5,Y
200024401,MONTANA SMOO CO,Zadig & Voltaire Ladies,SS20N,Automatic,C,12,"1,498",85,3,98,68,0,5,440,440,Normal Wash Supersoft,28,345,275,345,901,12,106,556,3,Y
200022001,DELLY LC STRIPES STRASS,Zadig & Voltaire Ladies,SS20N,Automatic,C,12,855,85,4,93,55,8,7,253,260,Heavy Garment Wash,40,842,476,842,"1,678",9,158,836,5,Y
200048801,BRUMY CO,Zadig & Voltaire Ladies,SS20N,Automatic,C,12,"2,477",85,3,117,48,0,5,334,333,Normal Wash Supersoft,28,276,211,276,841,14,117,564,3,Y
200073201,ANOUK CO  STVAL JACQ,Zadig & Voltaire Ladies,SS20N,Automatic,C,12,969,85,5,56,32,1,5,280,290,Cashmere Wash,40,"1,315","1,227","1,315","1,840",1,14,525,6,Y
200045801,LILI C DESTROY,Zadig & Voltaire Ladies,SS20N,Automatic,C,5,704,85,5,75,32,10,5,208,217,Cashmere Wash,40,"1,172","1,095","1,172","1,798",1,13,626,5,Y
200024701,MALY SMOO CO,Zadig & Voltaire Ladies,SS20N,Automatic,C,12,"1,643",85,2,135,147,32,5,560,580,Normal Wash Supersoft,28,622,283,622,"1,525",20,305,904,3,Y
200048301,KENNEDY C VOLTAIRE BROD,Zadig & Voltaire Gents,SS20N,Automatic,C,5,638,85,5,36,38,4,5,313,290,Cashmere Wash,40,"1,669","1,563","1,669","2,181",3,60,512,6,Y
200043801,KENNEDY C ARROW INT,Zadig & Voltaire Gents,SS20N,Automatic,C,5,"1,900",85,3,56,23,4,5,325,307,Cashmere Wash,40,"1,746","1,645","1,746","2,121",4,78,376,4,Y
200021801,CLASH C ARROW INT,Zadig & Voltaire Gents,SS20N,Automatic,C,12,827,85,4,72,79,36,5,369,342,Cashmere Wash,40,"2,068","1,886","2,068","2,618",-6,-161,550,3,N
200021901,VEON C ARROW INT,Zadig & Voltaire Gents,SS20N,Automatic,C,12,771,85,5,68,62,3,5,330,305,Cashmere Wash,40,"1,830","1,729","1,830","2,538",2,57,707,5,Y
200022101,CLASH M VOLTAIRE BROD,Zadig & Voltaire Gents,SS20N,Automatic,C,14,783,85,3,102,106,36,4,326,302,Merino Anticockle,35,701,396,701,"1,525",3,47,824,3,Y
200018501,MONASTIR,Zadig & Voltaire Gents,SS20N,Automatic,C,14,574,85,5,58,41,8,5,220,208,Vintage Dye,120,387,280,387,"1,206",21,249,819,7,Y
200139117,MAH 9121J-Crew Auto Version,Sacoor Retail Gents,AW20N,Automatic,S,7,"4,627",89,2,55,29,1,5,324,305,Normal Wash Supersoft,17,261,211,276,430,3,13,169,2,Y
200139318,MAH 9122 J- Vee Auto,Sacoor Retail Gents,AW20N,Automatic,S,7,"3,535",89,2,55,29,1,5,324,305,Normal Wash Supersoft,17,261,211,273,432,3,14,171,2,Y
200140016,MAH 9123 J- 1/4 Zip Auto,Sacoor Retail Gents,AW20N,Automatic,S,7,"4,904",89,2,55,33,9,5,344,325,Normal Wash Supersoft,17,292,226,310,501,7,33,209,2,Y
190118306,LAMBSWOOL FT CREW NECK 2652M,Marks & Spencer Plc T30 Gents,SS20N,Hand Flat,M,10,"15,440",93,1,52,19,0,5,340,289,Machine Wash TEC Supersoft,68,388,309,388,498,1,5,110,1,Y
190176505,2653M,Marks & Spencer Plc T30 Gents,SS20N,Hand Flat,M,10,"11,267",93,2,55,19,0,5,336,286,Machine Wash TEC Supersoft,68,386,306,386,493,-3,-12,107,1,N
200131201,EDT.004,Superbalist Edit Ladies,AW20S,Hand Flat,S,10,"1,400",93,2,60,27,0,5,246,220,Normal Wash Soft,28,92,54,124,299,0,-1,207,2,N
200131202,EDT.004,Superbalist Edit Ladies,AW20S,Hand Flat,S,10,400,93,2,66,27,0,5,342,280,Normal Wash Soft,28,118,76,150,332,-2,-8,214,2,N
200195101,PULLCASH,Stockomani - Ladies,AW20N,Hand Flat,S,12,"5,100",90,2,73,28,1,5,177,173,Cashmere Wash,40,871,778,871,"1,211",14,174,340,3,Y
200162501,F20TRVSW-06,Joseph A. Bank Mfg. Co Inc Retail Warehouse Gents,AW20N,Automatic,M,12,"12,706",85,2,60,65,6,5,408,358,Merino Wash,28,494,413,528,812,9,72,318,2,Y
190176506,2653M,Marks & Spencer Plc T30 Gents,AW19N,Hand Flat,M,10,"1,677",93,2,55,19,0,5,336,286,Machine Wash TEC Supersoft,68,394,314,394,525,-10,-54,130,2,N
190176507,2653M,Marks & Spencer Plc T30 Gents,AW19N,Hand Flat,M,10,554,93,2,55,19,0,5,356,286,Machine Wash TEC Supersoft,68,415,332,415,525,-14,-75,110,1,N
190118307,LAMBSWOOL FT CREW NECK 2652M,Marks & Spencer Plc T30 Gents,AW19N,Hand Flat,M,10,"10,466",93,2,52,19,0,5,336,292,Machine Wash TEC Supersoft,68,393,312,393,524,3,17,132,2,Y
190118308,LAMBSWOOL FT CREW NECK 2652M,Marks & Spencer Plc T30 Gents,AW19N,Hand Flat,M,10,"1,598",93,2,52,19,0,5,361,292,Machine Wash TEC Supersoft,68,419,335,419,524,-2,-9,106,1,N
190259101,EP885,Rodd & Gunn N Gents,SS19S,Automatic,M,12,"1,600",85,3,65,51,11,5,375,344,Normal Wash Soft,28,322,230,322,854,19,160,532,4,Y
200203703,V-NECK MERINO,Moores Gents,AW20N,Automatic,M,12,"6,640",85,2,44,39,0,5,319,290,Merino Wash,28,369,312,391,525,-8,-40,156,2,N
200203704,V-NECK MERINO,Moores Gents,AW20N,Automatic,M,12,360,85,2,52,39,0,5,391,380,Merino Wash,28,448,385,473,605,-9,-57,157,2,N
200202903,F20TRVSW-06,Moores Gents,AW20N,Automatic,M,12,940,85,5,60,49,9,5,375,347,Merino Wash,28,447,376,481,812,-25,-204,365,3,N
200202904,F20TRVSW-06,Moores Gents,AW20N,Automatic,M,12,60,85,5,65,49,9,5,459,437,Merino Wash,28,540,460,577,892,-27,-242,353,3,N
180062605,HS-CAMNEW (HCN Buttons,Stockomani - Gents,AW20N,Hand Flat,S,7,"2,550",90,2,51,33,7,6,390,,Normal Wash Std,15,329,260,329,567,8,47,238,2,Y
190121110,HS-UPUBLIC,Stockomani - Gents,AW20N,Hand Flat,S,7,"5,100",93,2,57,22,1,5,430,425,Piece Dye Cotton,130,183,82,183,364,10,35,181,2,Y
190195701,Npariniere,Devred SAS Gents,AW19N,Automatic,S,12,"8,250",89,2,58,40,5,5,250,236,Normal Wash Std,10,103,62,103,292,7,20,189,2,Y
200069101,AJ1355,Lacoste Kids SPW,AW20N,Automatic,C,14,"3,708",85,2,40,44,7,4,171,164,Normal Wash Soft,28,202,132,202,539,20,107,337,4,Y
200181403,OPRETTY-COL ROULE,Devred SAS Gents,AW20N,Automatic,S,7,"4,650",85,2,69,30,0,5,435,410,Normal Wash Soft,28,244,190,244,509,9,44,265,3,Y
190069532,HOLMES AW21,Cape Union Mart Old Khaki Gents,AW21S,Automatic,S,12,"3,200",89,2,53,36,6,5,280,,Normal Wash Supersoft,28,98,54,111,368,31,113,271,3,Y
200200801,BST00135,Bonobos (US)  Gents,AW20N,Automatic,M,14,"4,497",85,2,73,51,4,5,239,210,Normal Wash Soft,28,229,160,249,665,21,139,436,3,Y
200075027,COTTON & M,Dunnes Stores Gents,SS20N,Automatic,S,12,"4,200",89,2,140,60,16,6,600,545,Normal Wash Supersoft,17,205,123,227,434,-41,-176,230,1,N
200035303,T20.755,Woolworths (Pty) Ltd Mainstream Ladies,AW20S,Automatic,M,12,"1,500",85,2,55,42,0,5,299,260,Normal Wash Soft,28,132,79,132,259,-39,-100,127,1,N
200019807,JCraig Rnk,Makro Gents,AW20S,Hand Flat,S,12,"1,000",93,2,69,33,0,5,260,230,Piece Dye Cotton,130,124,52,185,344,11,37,220,2,Y
200066701,V-NECK SWEATER,Double Two Limited-Gents,AW20N,Hand Flat,M,12,"1,290",93,3,94,41,6,5,318,266,Merino Wash,28,228,162,241,535,-37,-197,307,2,N
200072601,HONEYCOMB BLND CHT STR,Marks & Spencer Plc T30 Gents,SS20N,Automatic,M,12,"5,244",89,2,48,36,0,5,405,367,Normal Wash Soft,10,145,104,145,291,-6,-16,146,2,N
200072602,HONEYCOMB BLND CHT STR,Marks & Spencer Plc T30 Gents,SS20N,Automatic,M,12,294,89,2,48,36,0,5,472,367,Normal Wash Soft,10,162,120,162,291,-11,-33,128,1,N
